761.55792,2312,
761.67725,2899,
761.79663,2843,
761.91595,2380,
762.03528,1485,
762.1546,1240,
762.27399,1218,
762.39331,1254,
762.51263,1253,
762.63196,1253,
762.75128,1230,
762.87061,1193,
762.98993,1189,
763.10925,1200,
763.22858,1183,
763.3479,1214,
763.46722,1207,
763.58649,1221,
763.70581,1196,
763.82513,1227,
763.94446,1241,
764.06378,1219,
764.18304,1195,
764.30237,1180,
764.42169,1180,
764.54095,1171,
764.66028,1174,
764.77954,1163,
764.89886,1174,
765.01813,1185,
765.13745,1197,
765.25671,1186,
765.37598,1194,
765.4953,1183,
765.61456,1180,
765.73383,1176,
765.85315,1160,
765.97241,1160,
766.09167,1141,
766.21094,1150,
766.33026,1147,
766.44952,1133,
766.56879,1155,
766.68805,1136,
766.80731,1161,
766.92657,1139,
767.04584,1130,
767.1651,1130,
767.28436,1128,
767.40356,1129,
767.52283,1129,
767.64209,1130,
767.76135,1124,
767.88062,1131,
767.99982,1171,
768.11908,1272,
768.23834,1317,
768.35754,1315,
768.47681,1284,
768.59601,1219,
768.71527,1213,
768.83447,1243,
768.95374,1218,
769.07294,1177,
769.1922,1149,
769.3114,1139,
769.4306,1131,
769.54987,1125,
769.66907,1141,
769.78827,1138,
769.90753,1136,
770.02673,1138,
770.14594,1140,
770.26514,1126,
770.38434,1118,
770.50354,1123,
770.62274,1115,
770.74194,1130,
770.86115,1106,
770.98035,1121,
771.09955,1128,
771.21875,1154,
771.33795,1203,
771.45709,1278,
771.57629,1305,
771.6955,1328,
771.8147,1311,
771.93384,1282,
772.05304,1252,
772.17218,1198,
772.29138,1160,
772.41058,1140,
772.52972,1124,
772.64893,1149,
772.76807,1156,
772.88721,1242,
773.00641,1291,
773.12555,1357,
773.24469,1330,
773.36389,1278,
773.48303,1182,
773.60217,1142,
773.72131,1140,
773.84045,1124,
773.95966,1139,
774.0788,1113,
774.19794,1133,
774.31708,1140,
774.43622,1124,
774.55536,1131,
774.67444,1118,
774.79358,1126,
774.91272,1119,
775.03186,1141,
775.151,1185,
775.27008,1188,
775.38922,1210,
775.50836,1193,
775.6275,1161,
775.74658,1121,
775.86572,1132,
775.9848,1127,
776.10394,1113,
776.22302,1119,
776.34216,1119,
776.46124,1125,
776.58032,1119,
776.69946,1137,
776.81854,1151,
776.93762,1142,
777.05676,1143,
777.17584,1117,
777.29492,1118,
777.414,1109,
777.53308,1111,
777.65216,1107,
777.77124,1108,
777.89032,1122,
778.0094,1102,
778.12848,1116,
778.24756,1123,
778.36664,1138,
778.48572,1218,
778.60474,1238,
778.72382,1236,
778.8429,1194,
778.96198,1158,
779.08099,1120,
779.20007,1117,
779.31909,1120,
779.43817,1126,
779.55725,1121,
779.67627,1115,
779.79529,1100,
779.91437,1109,
780.03339,1109,
780.15247,1111,
780.27148,1112,
780.3905,1108,
780.50952,1129,
780.6286,1129,
780.74762,1121,
780.86664,1127,
780.98566,1105,
781.10468,1117,
781.22369,1114,
781.34271,1100,
781.46173,1120,
781.58075,1096,
781.69977,1102,
781.81879,1125,
781.93774,1118,
782.05676,1148,
782.17578,1150,
782.2948,1164,
782.41376,1150,
782.53278,1115,
782.65173,1113,
782.77075,1110,
782.88971,1106,
783.00873,1106,
783.12769,1095,
783.2467,1109,
783.36566,1103,
783.48462,1117,
783.60364,1115,
783.7226,1112,
783.84155,1117,
783.96051,1162,
784.07953,1263,
784.19849,1267,
784.31744,1244,
784.4364,1217,
784.55536,1149,
784.67432,1116,
784.79327,1104,
784.91223,1102,
785.03119,1102,
785.15009,1098,
785.26904,1103,
785.388,1138,
785.50696,1135,
785.62585,1166,
785.74481,1138,
785.86377,1124,
785.98267,1125,
786.10162,1115,
786.22052,1121,
786.33948,1112,
786.45837,1097,
786.57727,1106,
786.69623,1102,
786.81512,1102,
786.93402,1098,
787.05298,1117,
787.17188,1107,
787.29077,1106,
787.40967,1116,
787.52856,1100,
787.64746,1097,
787.76636,1098,
787.88525,1094,
788.00415,1096,
788.12305,1105,
788.24194,1095,
788.36084,1095,
788.47968,1100,
788.59857,1098,
788.71747,1088,
788.8363,1102,
788.9552,1127,
789.0741,1123,
789.19293,1122,
789.31183,1115,
789.43066,1103,
789.54956,1117,
789.6684,1105,
789.78723,1127,
789.90613,1165,
790.02496,1196,
790.1438,1229,
790.26263,1230,
790.38153,1188,
790.50037,1147,
790.6192,1143,
790.73804,1136,
790.85687,1138,
790.97571,1171,
791.09454,1198,
791.21338,1247,
791.33221,1250,
791.45099,1219,
791.56982,1140,
791.68866,1105,
791.8075,1103,
791.92627,1095,
792.0451,1104,
792.16394,1085,
792.28271,1097,
792.40155,1101,
792.52032,1099,
792.6391,1098,
792.75793,1102,
792.87671,1102,
792.99554,1108,
793.11432,1096,
793.23309,1102,
793.35187,1105,
793.47064,1093,
793.58942,1079,
793.70825,1095,
793.82703,1088,
793.9458,1093,
794.06458,1089,
794.18329,1091,
794.30206,1097,
794.42084,1080,
794.53961,1094,
794.65839,1093,
794.7771,1088,
794.89587,1086,
795.01465,1088,
795.13336,1094,
795.25214,1089,
795.37085,1090,
795.48962,1081,
795.60834,1077,
795.72711,1092,
795.84583,1079,
795.96454,1085,
796.08331,1085,
796.20203,1080,
796.32074,1097,
796.43945,1090,
796.55817,1089,
796.67688,1085,
796.79559,1080,
796.91431,1079,
797.03302,1075,
797.15173,1085,
797.27045,1084,
797.38916,1082,
797.50787,1081,
797.62659,1079,
797.74524,1071,
797.86395,1087,
797.98267,1070,
798.10132,1078,
798.22003,1086,
798.33868,1084,
798.4574,1087,
798.57605,1097,
798.6947,1106,
798.81342,1092,
798.93207,1086,
799.05072,1081,
799.16943,1067,
799.28809,1073,
799.40674,1078,
799.52539,1073,
799.64404,1072,
799.7627,1080,
799.88135,1093,
800,1083,
800.11865,1077,
800.2373,1086,
800.3559,1089,
800.47455,1077,
800.5932,1068,
800.71185,1079,
800.83044,1071,
800.9491,1071,
801.06769,1075,
801.18634,1088,
801.30493,1080,
801.42358,1082,
801.54218,1099,
801.66077,1076,
801.77942,1074,
801.89801,1077,
802.0166,1079,
802.13519,1100,
802.25378,1078,
802.37244,1081,
802.49103,1102,
802.60962,1080,
802.72821,1071,
802.84674,1091,
802.96533,1084,
803.08392,1098,
803.20251,1093,
803.32111,1080,
803.43964,1077,
803.55823,1078,
803.67682,1081,
803.79535,1088,
803.91394,1095,
804.03247,1109,
804.15106,1107,
804.26959,1116,
804.38812,1120,
804.50671,1111,
804.62524,1094,
804.74377,1086,
804.8623,1093,
804.9809,1079,
805.09943,1074,
805.21796,1079,
805.33649,1084,
805.45502,1074,
805.57355,1068,
805.69202,1073,
805.81055,1083,
805.92908,1068,
806.04761,1082,
806.16614,1070,
806.28461,1083,
806.40314,1077,
806.52161,1075,
806.64014,1070,
806.75861,1062,
806.87714,1069,
806.99561,1074,
807.11414,1073,
807.2326,1072,
807.35107,1075,
807.46954,1073,
807.58807,1076,
807.70654,1082,
807.82501,1076,
807.94348,1078,
808.06195,1071,
808.18042,1083,
808.29889,1075,
808.41736,1081,
808.53577,1082,
808.65424,1082,
808.77271,1060,
808.89117,1061,
809.00958,1071,
809.12805,1069,
809.24646,1073,
809.36493,1073,
809.48334,1074,
809.60181,1085,
809.72021,1087,
809.83862,1075,
809.95709,1069,
810.0755,1066,
810.19391,1064,
810.31232,1066,
810.43073,1060,
810.54919,1072,
810.6676,1074,
810.78595,1063,
810.90436,1056,
811.02277,1071,
811.14117,1072,
811.25958,1068,
811.37799,1077,
811.49634,1067,
811.61475,1068,
811.73315,1070,
811.8515,1056,
811.96991,1062,
812.08826,1069,
812.20667,1057,
812.32501,1063,
812.44336,1063,
812.56177,1051,
812.68011,1085,
812.79846,1052,
812.91681,1061,
813.03516,1061,
813.1535,1073,
813.27185,1066,
813.3902,1076,
813.50854,1059,
813.62689,1069,
813.74524,1067,
813.86359,1070,
813.98187,1057,
814.10022,1061,
814.21857,1056,
814.33685,1066,
814.4552,1054,
814.57349,1071,
814.69183,1055,
814.81012,1068,
814.92847,1071,
815.04675,1089,
815.16504,1133,
815.28339,1176,
815.40167,1211,
815.51996,1191,
815.63824,1188,
815.75653,1104,
815.87482,1088,
815.9931,1075,
816.11139,1074,
816.22968,1073,
816.3479,1070,
816.46619,1070,
816.58447,1070,
816.70276,1076,
816.82098,1071,
816.93927,1064,
817.0575,1076,
817.17578,1065,
817.29401,1075,
817.41229,1073,
817.53052,1068,
817.64874,1070,
817.76697,1073,
817.88525,1072,
818.00348,1076,
818.1217,1063,
818.23993,1070,
818.35815,1056,
818.47638,1075,
818.5946,1061,
818.71283,1057,
818.83099,1068,
818.94922,1067,
819.06744,1073,
819.18561,1075,
819.30383,1088,
819.42206,1088,
819.54022,1086,
819.65845,1085,
819.77661,1076,
819.89478,1076,
820.013,1070,
820.13116,1064,
820.24933,1073,
820.36749,1070,
820.48572,1072,
820.60388,1080,
820.72205,1095,
820.84021,1128,
820.95837,1186,
821.07654,1243,
821.19464,1263,
821.31281,1237,
821.43097,1246,
821.54913,1229,
821.66724,1233,
821.7854,1242,
821.9035,1178,
822.02167,1130,
822.13977,1091,
822.25793,1089,
822.37604,1086,
822.49414,1086,
822.6123,1086,
822.73041,1078,
822.84851,1064,
822.96661,1084,
823.08472,1076,
823.20282,1086,
823.32092,1080,
823.43903,1089,
823.55713,1079,
823.67523,1075,
823.79327,1084,
823.91138,1086,
824.02948,1088,
824.14752,1081,
824.26563,1070,
824.38373,1071,
824.50177,1082,
824.61981,1072,
824.73792,1082,
824.85596,1070,
824.974,1075,
825.0921,1072,
825.21014,1067,
825.32819,1065,
825.44623,1063,
825.56427,1068,
825.68231,1066,
825.80035,1073,
825.9184,1060,
826.03644,1060,
826.15442,1062,
826.27246,1064,
826.3905,1052,
826.50848,1067,
826.62653,1056,
826.74451,1061,
826.86255,1058,
826.98053,1071,
827.09857,1071,
827.21655,1073,
827.33453,1081,
827.45251,1078,
827.57056,1074,
827.68854,1082,
827.80652,1060,
827.9245,1072,
828.04248,1051,
828.16046,1068,
828.27838,1061,
828.39636,1060,
828.51434,1064,
828.63232,1055,
828.75024,1063,
828.86823,1069,
828.98615,1069,
829.10413,1069,
829.22205,1059,
829.34003,1052,
829.45795,1062,
829.57587,1059,
829.69385,1049,
829.81177,1064,
829.92969,1062,
830.04761,1062,
830.16553,1055,
830.28345,1051,
830.40137,1058,
830.51929,1057,
830.63721,1066,
830.75507,1058,
830.87299,1056,
830.99091,1049,
831.10876,1061,
831.22668,1047,
831.3446,1053,
831.46246,1048,
831.58032,1062,
831.69824,1049,
831.8161,1054,
831.93396,1058,
832.05188,1055,
832.16974,1050,
832.2876,1056,
832.40546,1054,
832.52332,1060,
832.64117,1054,
832.75903,1055,
832.87683,1042,
832.99469,1051,
833.11255,1062,
833.23041,1056,
833.34821,1054,
833.46606,1051,
833.58386,1055,
833.70172,1053,
833.81952,1054,
833.93738,1070,
834.05518,1051,
834.17297,1066,
834.29077,1049,
834.40863,1056,
834.52643,1053,
834.64423,1066,
834.76202,1050,
834.87982,1056,
834.99756,1053,
835.11536,1056,
835.23315,1048,
835.35095,1054,
835.46869,1049,
835.58649,1059,
835.70428,1051,
835.82202,1050,
835.93982,1055,
836.05756,1057,
836.17529,1052,
836.29309,1059,
836.41083,1048,
836.52856,1055,
836.6463,1054,
836.76404,1064,
836.88177,1060,
836.99951,1053,
837.11725,1055,
837.23499,1051,
837.35272,1055,
837.47046,1061,
837.58813,1059,
837.70587,1054,
837.82361,1058,
837.94128,1065,
838.05902,1053,
838.1767,1053,
838.29437,1058,
838.41211,1046,
838.52979,1045,
838.64746,1060,
838.76514,1048,
838.88287,1058,
839.00055,1049,
839.11823,1049,
839.2359,1048,
839.35352,1072,
839.47119,1051,
839.58887,1057,
839.70654,1049,
839.82416,1054,
839.94183,1052,
840.05951,1058,
840.17712,1049,
840.2948,1061,
840.41241,1062,
840.53003,1052,
840.64771,1060,
840.76532,1068,
840.88293,1061,
841.00055,1067,
841.11816,1073,
841.23578,1075,
841.35339,1048,
841.47101,1065,
841.58862,1058,
841.70624,1057,
841.82379,1058,
841.94141,1061,
842.05902,1052,
842.17657,1048,
842.29419,1057,
842.41174,1055,
842.52936,1050,
842.64691,1064,
842.76447,1047,
842.88202,1050,
842.99963,1055,
843.11719,1052,
843.23474,1065,
843.35229,1048,
843.46985,1057,
843.5874,1053,
843.70496,1058,
843.82245,1056,
843.94,1055,
844.05756,1050,
844.17505,1057,
844.2926,1047,
844.4101,1057,
844.52765,1057,
844.64514,1052,
844.7627,1056,
844.88019,1045,
844.99768,1048,
845.11517,1057,
845.23267,1054,
845.35016,1051,
845.46765,1048,
845.58514,1052,
845.70264,1043,
845.82013,1056,
845.93762,1050,
846.05505,1049,
846.17255,1056,
846.29004,1054,
846.40747,1051,
846.52496,1046,
846.6424,1052,
846.75989,1059,
846.87732,1047,
846.99475,1041,
847.11218,1057,
847.22961,1056,
847.34711,1060,
847.46454,1048,
847.58197,1058,
847.69934,1054,
847.81677,1053,
847.9342,1050,
848.05164,1052,
848.16901,1048,
848.28644,1050,
848.40387,1053,
848.52124,1051,
848.63867,1049,
848.75604,1051,
848.87341,1053,
848.99084,1048,
849.10822,1061,
849.22559,1055,
849.34296,1052,
849.46033,1057,
849.5777,1051,
849.69507,1051,
849.81244,1056,
849.92981,1051,
850.04712,1051,
850.16449,1055,
850.28186,1042,
850.39917,1048,
850.51654,1052,
850.63385,1053,
850.75122,1042,
850.86853,1054,
850.98584,1044,
851.10321,1048,
851.22052,1050,
851.33783,1046,
851.45514,1051,
851.57245,1046,
851.68976,1043,
851.80707,1053,
851.92438,1052,
852.04163,1045,
852.15894,1054,
852.27625,1055,
852.39349,1053,
852.5108,1049,
852.62805,1050,
852.74536,1041,
852.86261,1051,
852.97986,1052,
853.09717,1043,
853.21442,1055,
853.33167,1053,
853.44891,1054,
853.56616,1051,
853.68341,1050,
853.80066,1052,
853.91785,1047,
854.0351,1051,
854.15234,1052,
854.26959,1039,
854.38678,1048,
854.50403,1052,
854.62122,1047,
854.7384,1054,
854.85565,1048,
854.97284,1055,
855.09003,1053,
855.20721,1054,
855.32446,1043,
855.44165,1054,
855.55884,1040,
855.67596,1047,
855.79315,1049,
855.91034,1055,
856.02753,1046,
856.14471,1046,
856.26184,1045,
856.37903,1042,
856.49615,1054,
856.61334,1042,
856.73047,1056,
856.8476,1052,
856.96478,1043,
857.08191,1054,
857.19904,1043,
857.31616,1053,
857.43329,1050,
857.55042,1054,
857.66754,1053,
857.78467,1050,
857.90173,1054,
858.01886,1051,
858.13599,1041,
858.25305,1056,
858.37018,1052,
858.48724,1051,
858.60437,1045,
858.72144,1043,
858.8385,1047,
858.95563,1045,
859.07269,1056,
859.18976,1049,
859.30682,1042,
859.42389,1048,
859.54095,1055,
859.65802,1040,
859.77502,1048,
859.89209,1044,
860.00916,1049,
860.12616,1046,
860.24323,1051,
860.36023,1047,
